Local time,Ask,Bid,AskVolume,BidVolume
04.09.2023 14:47:03.260 GMT+0300,4523.396,4522.876,0.0027,0.0027
04.09.2023 14:47:03.821 GMT+0300,4523.254,4522.734,0.0027,0.0027
04.09.2023 14:47:03.951 GMT+0300,4523.393,4522.867,0.0027,0.0027
04.09.2023 14:47:09.963 GMT+0300,4523.14,4522.629,0.0027,0.0027
04.09.2023 14:47:24.999 GMT+0300,4523.004,4522.481,0.0027,0.0027
04.09.2023 14:47:25.352 GMT+0300,4523.143,4522.62,0.0027,0.0027
04.09.2023 14:47:49.094 GMT+0300,4522.953,4522.5470000000005,0.0027,0.0027
04.09.2023 14:47:50.302 GMT+0300,4522.833,4522.427000000001,0.0027,0.0027
04.09.2023 14:48:03.620 GMT+0300,4523.128,4522.611,0.0027,0.0027
04.09.2023 14:48:18.347 GMT+0300,4522.893,4522.3820000000005,0.0027,0.0027
04.09.2023 14:48:19.064 GMT+0300,4523.149,4522.617,0.0027,0.0027
04.09.2023 14:48:43.489 GMT+0300,4522.89,4522.3640000000005,0.0027,0.0027
04.09.2023 14:48:53.158 GMT+0300,4522.628,4522.129,0.0027,0.0027
04.09.2023 14:48:58.997 GMT+0300,4522.387000000001,4521.8820000000005,0.0027,0.0027
04.09.2023 14:48:59.103 GMT+0300,4522.649,4522.12,0.0027,0.0027
04.09.2023 14:48:59.339 GMT+0300,4522.516,4521.981,0.0027,0.0027
04.09.2023 14:48:59.572 GMT+0300,4522.384,4521.8640000000005,0.0027,0.0027
04.09.2023 14:49:00.634 GMT+0300,4522.646,4522.123,0.0027,0.0027
04.09.2023 14:49:06.892 GMT+0300,4522.399,4521.87,0.0027,0.0027
04.09.2023 14:49:15.311 GMT+0300,4522.501,4522.002,0.0027,0.0027
04.09.2023 14:49:16.446 GMT+0300,4522.631,4522.12,0.0027,0.0027
04.09.2023 14:49:24.590 GMT+0300,4522.399,4521.876,0.0027,0.0027
04.09.2023 14:49:47.582 GMT+0300,4522.083,4521.6140000000005,0.0027,0.0027
04.09.2023 14:49:50.406 GMT+0300,4522.387000000001,4521.873,0.0027,0.0027
04.09.2023 14:49:56.677 GMT+0300,4522.131,4521.623,0.0027,0.0027
04.09.2023 14:51:06.004 GMT+0300,4521.887000000001,4521.37,0.0027,0.0027
04.09.2023 14:51:27.262 GMT+0300,4522.131,4521.6320000000005,0.0027,0.0027
04.09.2023 14:51:27.460 GMT+0300,4522.001,4521.502,0.0027,0.0027
04.09.2023 14:51:28.781 GMT+0300,4522.143,4521.62,0.0027,0.0027
04.09.2023 14:51:34.084 GMT+0300,4521.953,4521.49,0.0027,0.0027
04.09.2023 14:51:34.233 GMT+0300,4522.149,4521.617,0.0027,0.0027
04.09.2023 14:51:47.038 GMT+0300,4522.378,4521.8820000000005,0.0027,0.0027
04.09.2023 14:52:01.809 GMT+0300,4522.134,4521.6320000000005,0.0027,0.0027
04.09.2023 14:52:02.045 GMT+0300,4522.266,4521.746,0.0027,0.0027
04.09.2023 14:52:02.154 GMT+0300,4522.143,4521.623,0.0027,0.0027
04.09.2023 14:52:02.731 GMT+0300,4522.387000000001,4521.873,0.0027,0.0027
04.09.2023 14:52:04.156 GMT+0300,4522.128,4521.611,0.0027,0.0027
04.09.2023 14:52:05.832 GMT+0300,4522.378,4521.8640000000005,0.0027,0.0027
04.09.2023 14:52:14.216 GMT+0300,4522.637000000001,4522.111,0.0027,0.0027
04.09.2023 14:52:15.513 GMT+0300,4522.5070000000005,4521.993,0.0027,0.0027
04.09.2023 14:52:15.844 GMT+0300,4522.399,4521.861,0.0027,0.0027
04.09.2023 14:52:27.120 GMT+0300,4522.083,4521.6140000000005,0.0027,0.0027
04.09.2023 14:52:37.245 GMT+0300,4522.384,4521.87,0.0027,0.0027
04.09.2023 14:52:38.497 GMT+0300,4522.149,4521.677000000001,0.0027,0.0027
04.09.2023 14:52:52.553 GMT+0300,4522.203,4521.746,0.0027,0.0027
04.09.2023 14:52:54.630 GMT+0300,4522.384,4521.861,0.0027,0.0027
04.09.2023 14:52:58.070 GMT+0300,4522.263,4521.752,0.0027,0.0027
04.09.2023 14:52:58.259 GMT+0300,4522.399,4521.8820000000005,0.0027,0.0027
04.09.2023 14:52:58.520 GMT+0300,4522.248,4521.74,0.0027,0.0027
04.09.2023 14:52:59.051 GMT+0300,4522.333,4521.8640000000005,0.0027,0.0027
04.09.2023 14:52:59.643 GMT+0300,4522.083,4521.6320000000005,0.0027,0.0027
04.09.2023 14:53:00.241 GMT+0300,4522.251,4521.734,0.0027,0.0027
04.09.2023 14:53:00.343 GMT+0300,4522.143,4521.6140000000005,0.0027,0.0027
04.09.2023 14:53:03.592 GMT+0300,4522.39,4521.861,0.0027,0.0027
04.09.2023 14:53:03.811 GMT+0300,4522.203,4521.7970000000005,0.0027,0.0027
04.09.2023 14:53:05.566 GMT+0300,4522.083,4521.6140000000005,0.0027,0.0027
04.09.2023 14:53:08.046 GMT+0300,4522.2570000000005,4521.749000000001,0.0027,0.0027
04.09.2023 14:53:12.131 GMT+0300,4522.381,4521.8640000000005,0.0027,0.0027
04.09.2023 14:53:27.167 GMT+0300,4522.134,4521.611,0.0027,0.0027
04.09.2023 14:53:28.529 GMT+0300,4522.2570000000005,4521.74,0.0027,0.0027
04.09.2023 14:53:29.208 GMT+0300,4522.333,4521.873,0.0027,0.0027
04.09.2023 14:53:37.250 GMT+0300,4522.134,4521.62,0.0027,0.0027
04.09.2023 14:53:44.263 GMT+0300,4522.263,4521.737,0.0027,0.0027
04.09.2023 14:53:44.367 GMT+0300,4522.333,4521.8640000000005,0.0027,0.0027
04.09.2023 14:53:51.598 GMT+0300,4522.628,4522.126,0.0027,0.0027
04.09.2023 14:54:34.695 GMT+0300,4522.703,4522.2970000000005,0.0027,0.0027
04.09.2023 14:54:37.294 GMT+0300,4522.89,4522.3640000000005,0.0027,0.0027
04.09.2023 14:54:38.320 GMT+0300,4522.76,4522.246,0.0027,0.0027
04.09.2023 14:54:38.421 GMT+0300,4522.884,4522.379,0.0027,0.0027
04.09.2023 14:54:45.092 GMT+0300,4522.646,4522.126,0.0027,0.0027
04.09.2023 14:55:00.766 GMT+0300,4522.399,4521.8640000000005,0.0027,0.0027
04.09.2023 14:55:07.108 GMT+0300,4522.646,4522.129,0.0027,0.0027
04.09.2023 14:55:07.683 GMT+0300,4522.896,4522.37,0.0027,0.0027
04.09.2023 14:55:09.500 GMT+0300,4522.583,4522.1140000000005,0.0027,0.0027
04.09.2023 14:55:10.381 GMT+0300,4522.878,4522.376,0.0027,0.0027
04.09.2023 14:55:11.487 GMT+0300,4523.013,4522.5470000000005,0.0027,0.0027
04.09.2023 14:55:14.488 GMT+0300,4523.083,4522.6320000000005,0.0027,0.0027
04.09.2023 14:55:15.512 GMT+0300,4522.899,4522.367,0.0027,0.0027
04.09.2023 14:55:27.660 GMT+0300,4522.631,4522.117,0.0027,0.0027
04.09.2023 14:55:32.468 GMT+0300,4522.513,4521.993,0.0027,0.0027
04.09.2023 14:55:32.614 GMT+0300,4522.649,4522.1320000000005,0.0027,0.0027
04.09.2023 14:55:33.644 GMT+0300,4522.378,4521.87,0.0027,0.0027
04.09.2023 14:55:34.988 GMT+0300,4522.637000000001,4522.117,0.0027,0.0027
04.09.2023 14:55:43.695 GMT+0300,4522.453,4521.99,0.0027,0.0027
04.09.2023 14:55:44.486 GMT+0300,4522.333,4521.867,0.0027,0.0027
04.09.2023 14:55:49.121 GMT+0300,4522.649,4522.12,0.0027,0.0027
04.09.2023 14:55:50.344 GMT+0300,4522.381,4521.87,0.0027,0.0027
04.09.2023 14:56:22.695 GMT+0300,4522.583,4522.177000000001,0.0027,0.0027
04.09.2023 14:56:26.128 GMT+0300,4522.384,4521.873,0.0027,0.0027
04.09.2023 14:56:26.440 GMT+0300,4522.634,4522.12,0.0027,0.0027
04.09.2023 14:56:28.775 GMT+0300,4522.893,4522.376,0.0027,0.0027
04.09.2023 14:56:30.088 GMT+0300,4522.631,4522.1320000000005,0.0027,0.0027
04.09.2023 14:56:33.527 GMT+0300,4522.893,4522.367,0.0027,0.0027
04.09.2023 14:57:09.839 GMT+0300,4522.7570000000005,4522.246,0.0027,0.0027
04.09.2023 14:57:11.091 GMT+0300,4522.643,4522.117,0.0027,0.0027
04.09.2023 14:57:28.817 GMT+0300,4522.703,4522.234,0.0027,0.0027
04.09.2023 14:57:28.920 GMT+0300,4522.631,4522.117,0.0027,0.0027
04.09.2023 14:57:29.118 GMT+0300,4522.899,4522.376,0.0027,0.0027
04.09.2023 14:58:06.184 GMT+0300,4522.64,4522.12,0.0027,0.0027
04.09.2023 14:58:06.312 GMT+0300,4522.748,4522.243,0.0027,0.0027
04.09.2023 14:58:06.432 GMT+0300,4522.899,4522.3640000000005,0.0027,0.0027
04.09.2023 14:58:32.954 GMT+0300,4523.016,4522.487,0.0027,0.0027
04.09.2023 14:58:33.056 GMT+0300,4522.893,4522.3640000000005,0.0027,0.0027
04.09.2023 14:59:07.411 GMT+0300,4522.649,4522.123,0.0027,0.0027
04.09.2023 14:59:11.901 GMT+0300,4522.878,4522.361,0.0027,0.0027
04.09.2023 15:00:03.345 GMT+0300,4522.766,4522.246,0.0027,0.0027
04.09.2023 15:00:03.490 GMT+0300,4522.628,4522.129,0.0027,0.0027
04.09.2023 15:00:06.801 GMT+0300,4522.703,4522.243,0.0027,0.0027
04.09.2023 15:00:08.126 GMT+0300,4522.878,4522.3820000000005,0.0027,0.0027
04.09.2023 15:00:08.440 GMT+0300,4522.754,4522.231,0.0027,0.0027
04.09.2023 15:00:09.760 GMT+0300,4522.637000000001,4522.1140000000005,0.0027,0.0027
04.09.2023 15:00:10.367 GMT+0300,4522.751,4522.246,0.0027,0.0027
04.09.2023 15:00:10.808 GMT+0300,4522.887000000001,4522.367,0.0027,0.0027
04.09.2023 15:00:11.080 GMT+0300,4522.763,4522.246,0.0027,0.0027
04.09.2023 15:00:11.360 GMT+0300,4522.628,4522.1140000000005,0.0027,0.0027
04.09.2023 15:00:12.757 GMT+0300,4522.76,4522.237,0.0027,0.0027
04.09.2023 15:00:12.949 GMT+0300,4522.631,4522.126,0.0027,0.0027
04.09.2023 15:00:13.647 GMT+0300,4522.748,4522.2970000000005,0.0027,0.0027
04.09.2023 15:00:13.788 GMT+0300,4522.628,4522.126,0.0027,0.0027
04.09.2023 15:00:14.000 GMT+0300,4522.766,4522.249000000001,0.0027,0.0027
04.09.2023 15:00:16.458 GMT+0300,4522.899,4522.3640000000005,0.0027,0.0027
04.09.2023 15:00:22.072 GMT+0300,4523.016,4522.496,0.0027,0.0027
04.09.2023 15:00:23.069 GMT+0300,4522.893,4522.379,0.0027,0.0027
04.09.2023 15:00:23.489 GMT+0300,4523.001,4522.5470000000005,0.0027,0.0027
04.09.2023 15:00:23.628 GMT+0300,4522.884,4522.37,0.0027,0.0027
04.09.2023 15:00:27.455 GMT+0300,4523.143,4522.62,0.0027,0.0027
04.09.2023 15:00:27.771 GMT+0300,4522.881,4522.367,0.0027,0.0027
04.09.2023 15:00:27.958 GMT+0300,4523.01,4522.496,0.0027,0.0027
04.09.2023 15:00:32.813 GMT+0300,4523.149,4522.62,0.0027,0.0027
04.09.2023 15:00:33.213 GMT+0300,4522.899,4522.379,0.0027,0.0027
04.09.2023 15:00:34.092 GMT+0300,4523.004,4522.496,0.0027,0.0027
04.09.2023 15:00:36.350 GMT+0300,4522.887000000001,4522.3820000000005,0.0027,0.0027
04.09.2023 15:00:41.478 GMT+0300,4522.583,4522.123,0.0027,0.0027
04.09.2023 15:01:02.147 GMT+0300,4522.887000000001,4522.3640000000005,0.0027,0.0027
04.09.2023 15:01:08.948 GMT+0300,4523.143,4522.617,0.0027,0.0027
04.09.2023 15:01:10.952 GMT+0300,4523.378,4522.876,0.0027,0.0027
04.09.2023 15:01:12.361 GMT+0300,4523.643,4523.1140000000005,0.0027,0.0027
04.09.2023 15:01:33.371 GMT+0300,4523.896,4523.373,0.0027,0.0027
04.09.2023 15:01:33.691 GMT+0300,4523.631,4523.111,0.0027,0.0027
04.09.2023 15:01:34.274 GMT+0300,4523.833,4523.361,0.0027,0.0027
04.09.2023 15:01:35.638 GMT+0300,4523.649,4523.1320000000005,0.0027,0.0027
04.09.2023 15:01:36.389 GMT+0300,4523.884,4523.367,0.0027,0.0027
04.09.2023 15:01:52.468 GMT+0300,4523.64,4523.1320000000005,0.0027,0.0027
04.09.2023 15:02:00.243 GMT+0300,4523.387000000001,4522.873,0.0027,0.0027
04.09.2023 15:02:00.468 GMT+0300,4523.649,4523.111,0.0027,0.0027
04.09.2023 15:02:01.011 GMT+0300,4523.453,4522.984,0.0027,0.0027
04.09.2023 15:02:01.145 GMT+0300,4523.637000000001,4523.117,0.0027,0.0027
04.09.2023 15:02:02.661 GMT+0300,4523.519,4522.999000000001,0.0027,0.0027
04.09.2023 15:02:03.144 GMT+0300,4523.649,4523.111,0.0027,0.0027
04.09.2023 15:02:12.236 GMT+0300,4523.384,4522.927000000001,0.0027,0.0027
04.09.2023 15:02:14.215 GMT+0300,4523.51,4522.984,0.0027,0.0027
04.09.2023 15:02:15.749 GMT+0300,4523.643,4523.12,0.0027,0.0027
04.09.2023 15:02:15.952 GMT+0300,4523.5070000000005,4522.99,0.0027,0.0027
04.09.2023 15:02:16.229 GMT+0300,4523.396,4522.87,0.0027,0.0027
04.09.2023 15:02:18.535 GMT+0300,4523.5070000000005,4522.993,0.0027,0.0027
04.09.2023 15:02:19.167 GMT+0300,4523.39,4522.879,0.0027,0.0027
04.09.2023 15:02:20.089 GMT+0300,4523.516,4523.0470000000005,0.0027,0.0027
04.09.2023 15:02:22.302 GMT+0300,4523.583,4523.123,0.0027,0.0027
04.09.2023 15:02:25.134 GMT+0300,4523.39,4522.861,0.0027,0.0027
04.09.2023 15:02:25.463 GMT+0300,4523.628,4523.177000000001,0.0027,0.0027
04.09.2023 15:02:27.269 GMT+0300,4523.387000000001,4522.861,0.0027,0.0027
04.09.2023 15:02:30.786 GMT+0300,4523.501,4522.99,0.0027,0.0027
04.09.2023 15:02:31.052 GMT+0300,4523.628,4523.1320000000005,0.0027,0.0027
04.09.2023 15:02:35.674 GMT+0300,4523.513,4523.0470000000005,0.0027,0.0027
04.09.2023 15:02:36.522 GMT+0300,4523.634,4523.123,0.0027,0.0027
04.09.2023 15:02:40.339 GMT+0300,4523.504,4522.981,0.0027,0.0027
04.09.2023 15:02:41.054 GMT+0300,4523.387000000001,4522.8640000000005,0.0027,0.0027
04.09.2023 15:02:42.085 GMT+0300,4523.634,4523.177000000001,0.0027,0.0027
04.09.2023 15:02:50.727 GMT+0300,4523.384,4522.879,0.0027,0.0027
04.09.2023 15:02:53.001 GMT+0300,4523.583,4523.111,0.0027,0.0027
04.09.2023 15:02:59.555 GMT+0300,4523.396,4522.8640000000005,0.0027,0.0027
04.09.2023 15:03:02.168 GMT+0300,4523.628,4523.126,0.0027,0.0027
04.09.2023 15:03:04.205 GMT+0300,4523.763,4523.2970000000005,0.0027,0.0027
04.09.2023 15:03:05.453 GMT+0300,4523.893,4523.361,0.0027,0.0027
04.09.2023 15:03:07.936 GMT+0300,4523.754,4523.252,0.0027,0.0027
04.09.2023 15:03:08.186 GMT+0300,4523.583,4523.1320000000005,0.0027,0.0027
04.09.2023 15:03:08.710 GMT+0300,4523.751,4523.246,0.0027,0.0027
04.09.2023 15:03:09.167 GMT+0300,4523.637000000001,4523.1140000000005,0.0027,0.0027
04.09.2023 15:03:14.654 GMT+0300,4523.887000000001,4523.37,0.0027,0.0027
04.09.2023 15:03:14.983 GMT+0300,4524.004,4523.493,0.0027,0.0027
04.09.2023 15:03:18.285 GMT+0300,4523.893,4523.361,0.0027,0.0027
04.09.2023 15:03:22.926 GMT+0300,4524.137000000001,4523.626,0.0027,0.0027
04.09.2023 15:03:23.591 GMT+0300,4523.893,4523.367,0.0027,0.0027
04.09.2023 15:03:24.996 GMT+0300,4524.137000000001,4523.626,0.0027,0.0027
04.09.2023 15:03:25.794 GMT+0300,4523.899,4523.3640000000005,0.0027,0.0027
04.09.2023 15:03:45.945 GMT+0300,4524.083,4523.623,0.0027,0.0027
04.09.2023 15:03:46.453 GMT+0300,4524.016,4523.502,0.0027,0.0027
04.09.2023 15:03:46.790 GMT+0300,4524.14,4523.623,0.0027,0.0027
04.09.2023 15:03:50.609 GMT+0300,4523.89,4523.361,0.0027,0.0027
04.09.2023 15:04:24.089 GMT+0300,4524.134,4523.677000000001,0.0027,0.0027
04.09.2023 15:05:11.236 GMT+0300,4524.396,4523.8640000000005,0.0027,0.0027
04.09.2023 15:05:56.466 GMT+0300,4524.134,4523.611,0.0027,0.0027
04.09.2023 15:05:59.536 GMT+0300,4523.896,4523.367,0.0027,0.0027
04.09.2023 15:06:04.547 GMT+0300,4524.134,4523.677000000001,0.0027,0.0027
04.09.2023 15:06:12.251 GMT+0300,4523.899,4523.367,0.0027,0.0027
04.09.2023 15:06:19.836 GMT+0300,4524.137000000001,4523.626,0.0027,0.0027
04.09.2023 15:06:23.352 GMT+0300,4524.001,4523.49,0.0027,0.0027
04.09.2023 15:06:23.714 GMT+0300,4523.878,4523.37,0.0027,0.0027
04.09.2023 15:06:24.001 GMT+0300,4524.001,4523.493,0.0027,0.0027
04.09.2023 15:06:24.260 GMT+0300,4523.878,4523.3640000000005,0.0027,0.0027
04.09.2023 15:06:26.552 GMT+0300,4524.083,4523.6140000000005,0.0027,0.0027
04.09.2023 15:07:00.186 GMT+0300,4523.884,4523.427000000001,0.0027,0.0027
04.09.2023 15:07:35.591 GMT+0300,4523.631,4523.123,0.0027,0.0027
04.09.2023 15:07:49.558 GMT+0300,4523.878,4523.373,0.0027,0.0027
04.09.2023 15:07:49.887 GMT+0300,4523.631,4523.1140000000005,0.0027,0.0027
04.09.2023 15:07:50.138 GMT+0300,4523.751,4523.24,0.0027,0.0027
04.09.2023 15:07:50.957 GMT+0300,4523.643,4523.1140000000005,0.0027,0.0027
04.09.2023 15:07:51.624 GMT+0300,4523.881,4523.3640000000005,0.0027,0.0027
04.09.2023 15:07:52.580 GMT+0300,4523.643,4523.117,0.0027,0.0027
04.09.2023 15:07:53.608 GMT+0300,4523.763,4523.246,0.0027,0.0027
04.09.2023 15:07:56.866 GMT+0300,4523.631,4523.111,0.0027,0.0027
04.09.2023 15:08:20.464 GMT+0300,4523.89,4523.3820000000005,0.0027,0.0027
04.09.2023 15:08:23.218 GMT+0300,4523.634,4523.177000000001,0.0027,0.0027
04.09.2023 15:08:23.436 GMT+0300,4523.899,4523.37,0.0027,0.0027
04.09.2023 15:08:28.726 GMT+0300,4524.013,4523.499000000001,0.0027,0.0027
04.09.2023 15:08:28.979 GMT+0300,4523.833,4523.376,0.0027,0.0027
04.09.2023 15:08:29.081 GMT+0300,4523.953,4523.493,0.0027,0.0027
04.09.2023 15:08:29.689 GMT+0300,4523.878,4523.376,0.0027,0.0027
04.09.2023 15:08:30.600 GMT+0300,4524.134,4523.677000000001,0.0027,0.0027
04.09.2023 15:08:40.757 GMT+0300,4524.387000000001,4523.879,0.0027,0.0027
04.09.2023 15:08:41.834 GMT+0300,4524.14,4523.629,0.0027,0.0027
04.09.2023 15:08:43.753 GMT+0300,4524.254,4523.746,0.0027,0.0027
04.09.2023 15:08:44.542 GMT+0300,4524.393,4523.87,0.0027,0.0027
04.09.2023 15:08:44.873 GMT+0300,4524.263,4523.743,0.0027,0.0027
04.09.2023 15:08:47.761 GMT+0300,4524.387000000001,4523.879,0.0027,0.0027
04.09.2023 15:08:52.501 GMT+0300,4523.878,4523.3820000000005,0.0027,0.0027
04.09.2023 15:09:15.366 GMT+0300,4524.013,4523.5470000000005,0.0027,0.0027
04.09.2023 15:09:15.587 GMT+0300,4523.887000000001,4523.361,0.0027,0.0027
04.09.2023 15:09:15.763 GMT+0300,4523.998,4523.496,0.0027,0.0027
04.09.2023 15:09:15.918 GMT+0300,4523.887000000001,4523.367,0.0027,0.0027
04.09.2023 15:09:16.052 GMT+0300,4524.146,4523.626,0.0027,0.0027
04.09.2023 15:10:12.863 GMT+0300,4523.899,4523.427000000001,0.0027,0.0027
04.09.2023 15:10:32.450 GMT+0300,4523.649,4523.111,0.0027,0.0027
04.09.2023 15:10:34.948 GMT+0300,4524.146,4523.62,0.0027,0.0027
04.09.2023 15:10:35.613 GMT+0300,4523.881,4523.376,0.0027,0.0027
04.09.2023 15:10:51.329 GMT+0300,4523.64,4523.177000000001,0.0027,0.0027
04.09.2023 15:11:03.619 GMT+0300,4523.39,4522.873,0.0027,0.0027
04.09.2023 15:11:10.629 GMT+0300,4523.146,4522.6140000000005,0.0027,0.0027
04.09.2023 15:11:15.092 GMT+0300,4523.381,4522.87,0.0027,0.0027
04.09.2023 15:11:15.372 GMT+0300,4523.083,4522.626,0.0027,0.0027
04.09.2023 15:11:17.553 GMT+0300,4523.393,4522.8640000000005,0.0027,0.0027
04.09.2023 15:11:18.160 GMT+0300,4523.128,4522.629,0.0027,0.0027
04.09.2023 15:11:18.394 GMT+0300,4523.251,4522.749000000001,0.0027,0.0027
04.09.2023 15:11:19.054 GMT+0300,4523.137000000001,4522.6320000000005,0.0027,0.0027
04.09.2023 15:11:19.334 GMT+0300,4523.248,4522.7970000000005,0.0027,0.0027
04.09.2023 15:11:19.664 GMT+0300,4523.399,4522.8640000000005,0.0027,0.0027
04.09.2023 15:11:24.505 GMT+0300,4523.146,4522.626,0.0027,0.0027
04.09.2023 15:11:44.951 GMT+0300,4523.381,4522.861,0.0027,0.0027
04.09.2023 15:11:46.525 GMT+0300,4523.128,4522.6320000000005,0.0027,0.0027
04.09.2023 15:11:47.016 GMT+0300,4523.251,4522.734,0.0027,0.0027
04.09.2023 15:11:50.144 GMT+0300,4523.333,4522.8820000000005,0.0027,0.0027
04.09.2023 15:11:50.415 GMT+0300,4523.143,4522.6140000000005,0.0027,0.0027
04.09.2023 15:11:50.605 GMT+0300,4523.251,4522.752,0.0027,0.0027
04.09.2023 15:11:51.297 GMT+0300,4523.128,4522.611,0.0027,0.0027
04.09.2023 15:11:52.765 GMT+0300,4523.203,4522.731,0.0027,0.0027
04.09.2023 15:11:54.051 GMT+0300,4523.378,4522.876,0.0027,0.0027
04.09.2023 15:11:55.370 GMT+0300,4523.269,4522.752,0.0027,0.0027
04.09.2023 15:11:57.074 GMT+0300,4523.149,4522.617,0.0027,0.0027
04.09.2023 15:11:59.925 GMT+0300,4523.254,4522.746,0.0027,0.0027
04.09.2023 15:12:00.165 GMT+0300,4523.333,4522.861,0.0027,0.0027
04.09.2023 15:12:01.125 GMT+0300,4523.149,4522.629,0.0027,0.0027
04.09.2023 15:12:14.247 GMT+0300,4522.833,4522.427000000001,0.0027,0.0027
04.09.2023 15:12:17.677 GMT+0300,4523.143,4522.6320000000005,0.0027,0.0027
04.09.2023 15:12:41.149 GMT+0300,4522.893,4522.3820000000005,0.0027,0.0027
04.09.2023 15:12:49.900 GMT+0300,4523.001,4522.484,0.0027,0.0027
04.09.2023 15:12:50.162 GMT+0300,4522.89,4522.3820000000005,0.0027,0.0027
04.09.2023 15:13:10.321 GMT+0300,4523.128,4522.6320000000005,0.0027,0.0027
04.09.2023 15:13:15.141 GMT+0300,4523.396,4522.876,0.0027,0.0027
04.09.2023 15:13:20.705 GMT+0300,4523.203,4522.74,0.0027,0.0027
04.09.2023 15:13:24.212 GMT+0300,4523.384,4522.876,0.0027,0.0027
04.09.2023 15:13:24.826 GMT+0300,4523.143,4522.62,0.0027,0.0027
04.09.2023 15:13:25.000 GMT+0300,4523.254,4522.7970000000005,0.0027,0.0027
04.09.2023 15:13:25.186 GMT+0300,4523.137000000001,4522.623,0.0027,0.0027
04.09.2023 15:13:26.343 GMT+0300,4523.384,4522.87,0.0027,0.0027
04.09.2023 15:13:46.330 GMT+0300,4523.501,4523.0470000000005,0.0027,0.0027
04.09.2023 15:13:47.714 GMT+0300,4523.399,4522.867,0.0027,0.0027
04.09.2023 15:13:53.973 GMT+0300,4523.266,4522.749000000001,0.0027,0.0027
04.09.2023 15:13:54.209 GMT+0300,4523.387000000001,4522.8640000000005,0.0027,0.0027
04.09.2023 15:14:01.090 GMT+0300,4523.634,4523.111,0.0027,0.0027
04.09.2023 15:14:01.609 GMT+0300,4523.333,4522.873,0.0027,0.0027
04.09.2023 15:14:06.422 GMT+0300,4523.146,4522.629,0.0027,0.0027
04.09.2023 15:14:06.984 GMT+0300,4523.203,4522.74,0.0027,0.0027
04.09.2023 15:14:07.448 GMT+0300,4523.149,4522.6140000000005,0.0027,0.0027
04.09.2023 15:14:09.605 GMT+0300,4523.378,4522.879,0.0027,0.0027
04.09.2023 15:14:10.778 GMT+0300,4523.083,4522.6320000000005,0.0027,0.0027
04.09.2023 15:14:11.706 GMT+0300,4523.263,4522.734,0.0027,0.0027
04.09.2023 15:14:12.840 GMT+0300,4523.39,4522.879,0.0027,0.0027
04.09.2023 15:14:13.027 GMT+0300,4523.149,4522.677000000001,0.0027,0.0027
04.09.2023 15:14:17.649 GMT+0300,4523.384,4522.876,0.0027,0.0027
04.09.2023 15:14:18.314 GMT+0300,4523.134,4522.677000000001,0.0027,0.0027
04.09.2023 15:14:18.444 GMT+0300,4523.254,4522.749000000001,0.0027,0.0027
04.09.2023 15:14:21.611 GMT+0300,4523.131,4522.626,0.0027,0.0027
04.09.2023 15:14:24.977 GMT+0300,4523.254,4522.737,0.0027,0.0027
04.09.2023 15:14:25.086 GMT+0300,4523.134,4522.611,0.0027,0.0027
04.09.2023 15:14:53.022 GMT+0300,4522.89,4522.3640000000005,0.0027,0.0027
04.09.2023 15:14:53.693 GMT+0300,4523.137000000001,4522.617,0.0027,0.0027
04.09.2023 15:15:04.385 GMT+0300,4522.899,4522.367,0.0027,0.0027
04.09.2023 15:15:08.905 GMT+0300,4523.016,4522.496,0.0027,0.0027
04.09.2023 15:15:09.192 GMT+0300,4522.887000000001,4522.361,0.0027,0.0027
04.09.2023 15:15:09.965 GMT+0300,4522.998,4522.496,0.0027,0.0027
04.09.2023 15:15:10.302 GMT+0300,4523.134,4522.62,0.0027,0.0027
04.09.2023 15:15:11.270 GMT+0300,4522.893,4522.37,0.0027,0.0027
04.09.2023 15:15:25.697 GMT+0300,4522.631,4522.117,0.0027,0.0027
04.09.2023 15:15:28.006 GMT+0300,4522.748,4522.252,0.0027,0.0027
04.09.2023 15:15:28.359 GMT+0300,4522.878,4522.373,0.0027,0.0027
04.09.2023 15:15:30.648 GMT+0300,4522.631,4522.12,0.0027,0.0027
04.09.2023 15:15:31.666 GMT+0300,4522.748,4522.237,0.0027,0.0027
04.09.2023 15:15:31.828 GMT+0300,4522.649,4522.1320000000005,0.0027,0.0027
04.09.2023 15:15:33.043 GMT+0300,4522.751,4522.246,0.0027,0.0027
04.09.2023 15:15:33.289 GMT+0300,4522.899,4522.361,0.0027,0.0027
04.09.2023 15:15:34.167 GMT+0300,4522.649,4522.123,0.0027,0.0027
04.09.2023 15:15:35.929 GMT+0300,4522.899,4522.376,0.0027,0.0027
04.09.2023 15:15:36.055 GMT+0300,4522.64,4522.129,0.0027,0.0027
04.09.2023 15:15:41.871 GMT+0300,4522.76,4522.252,0.0027,0.0027
04.09.2023 15:15:42.068 GMT+0300,4522.881,4522.379,0.0027,0.0027
04.09.2023 15:15:42.891 GMT+0300,4522.703,4522.2970000000005,0.0027,0.0027
04.09.2023 15:15:43.017 GMT+0300,4522.887000000001,4522.373,0.0027,0.0027
04.09.2023 15:15:49.481 GMT+0300,4522.649,4522.1320000000005,0.0027,0.0027
04.09.2023 15:15:53.250 GMT+0300,4522.76,4522.252,0.0027,0.0027
04.09.2023 15:15:53.769 GMT+0300,4522.583,4522.123,0.0027,0.0027
